feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,target
-0.6373466602040578,0.7565349771651807,0.6846359678534166,-2.4366441001308368,0.14022869207191802,0.1388793594109783,1.8761241473947758,2.7476105091783745,6.903051083083377,-1.595349418746437,0.8799395766565452,2.8022988987077744,-0.6506599268594427,2.027861537752294,0.06456284835685044,-2.506614033465982,-5.19305104639208,-2.2114462720641854,1.5317315826420708,-0.913808362956513,0
-1.3049318000102195,2.227666957669154,4.029073272851916,-2.425420666650296,1.4023697652749936,-2.3505135530644763,1.7275300194204295,-2.29867888269874,-6.920883344709869,-0.04716289827142106,-3.39003358774669,-1.4875587082674437,-3.120224501096626,1.199181637824582,6.120460364445619,1.5498625729320823,-1.5774054988144321,-1.1756224305763916,3.6316286155366293,-1.2769256124571782,0
-2.152924957776195,1.3922675607252255,2.2864065199195474,-3.911683943396641,0.9279823167868647,-1.4530666950071889,-2.0762444533268836,6.108082778656386,4.184012969921674,-0.6299171624820337,-2.5600825225556374,1.7343025780545784,-2.4318732704647705,7.0492544825771875,2.203206829840202,-3.001348013717912,-8.418366231299366,-1.0474108242402336,3.41071478460268,-4.599074749477401,0
0.9391945557906083,3.431887994726139,-4.049046874230487,-0.6842804640645099,0.5428522799930127,1.770232146029957,1.191130897913217,-3.473436062345327,3.458675579383711,-0.48412630601822415,-0.8637871228922837,-0.7936201733867094,0.49062587506824595,-3.2013882047579227,-3.41712424058505,1.1454952272350503,-1.8069735759911265,-3.3009358751558238,-0.39923535026524215,0.29398856451479083,0
-0.7531107558247789,0.46302139354787436,0.6340239462272448,-5.409783400038182,-1.5930843716282341,1.641424354043369,-1.3340835639635524,-10.246176105090619,4.652128535198624,-0.06359995781994532,0.5180083203571484,3.4028874232408297,-2.133084759604899,-3.0076788323130192,1.46247443560677,2.647438090503556,1.7782195104757392,0.4104690992983244,-3.546388737569563,1.2333853774826813,0
2.72364038253116,4.320511938751095,-0.755679705594202,-2.1719409476586735,-0.02121762714353237,-2.2013547864428933,-1.5287685728751863,6.868215948608284,4.841110124155631,-6.04421367348248,-2.125778436557613,3.231264489529848,-1.2007242578258754,6.6433680482784565,-2.0814933250855727,-1.0132709160790294,-9.000912325586985,-2.381084978175088,0.5019022922835121,-0.04093788490088501,0
-2.453609630738125,-5.636894328101553,2.644603100321376,2.319374065508834,-0.7706287372520699,2.1711449734178645,0.8575297703668388,-6.026883921064752,-0.13616503566645938,2.9094458863089,-2.8115878075919136,-1.9344423560151993,-1.3846366496903726,-6.470251129704892,2.8665224026119387,-1.827984035792272,5.8182488608076115,-2.2432310831418043,-1.3636955217434923,1.8361802798026732,0
0.9449440965491729,7.4147888989772825,1.2004251991113872,-4.660353812612699,-1.0385093482349486,0.1274481473125908,1.5695964793483688,-12.748269246058623,1.4791474695516782,3.709957503343076,-0.5571735754303264,0.1511735924771529,-1.442306154312991,-7.265941443482553,-0.014035242292173566,3.615757282488188,3.9785028827460813,-0.03254836897496083,-4.705202516948668,1.1647121371545786,0
-0.6338113949227042,6.722072353191845,-0.5658281134063441,-4.004572663686784,0.9926707052947998,-5.254088141542962,-4.143977861723466,-9.328400568340033,-6.95318514559493,4.847991283090968,-2.2049508965877456,0.5835394800749891,-0.9733948048271671,-3.5401964098437513,-1.4914865056419122,1.7071188746951442,-2.9166204073027515,2.023760431168443,-2.9048163652514156,2.4849586068603857,1
3.0612654398158665,8.436368598478117,1.0989247601713186,1.3299077604694127,-0.597796473076942,-1.0361030159545468,2.0795838436011564,3.6963492600457517,-5.41440274264235,-0.5145638484073078,-0.8053577408595791,-4.930499575820479,1.458007938506808,-1.8218805695054971,-4.870498921362104,3.4266296139309578,0.6568731023836094,0.806223727323871,-1.4349857196885323,1.3533165984412108,0
0.5287981150238074,4.661880686934607,0.9901559233108886,-2.7168853819763266,-1.743507822228693,1.3826304185176024,2.1892613209110037,-6.85095116350077,1.0362990995479022,4.07365877137066,1.0777235248727246,-1.7540713366118947,-1.0854871174063652,-8.216557377004609,-0.8005387401775341,4.072413119243816,2.7474985717352607,-1.2906956117385067,-1.9057040398353418,-1.2456681954769349,0
1.8570312749483686,-0.033099316456156054,2.185434114733677,0.38910106648832055,-0.8584879895988945,-2.975255077502156,3.674132847803653,4.168949892002175,-2.1896053292616418,-3.156295531843247,2.300690657146262,0.5180781667770209,-4.804423162013453,-4.107130993598182,-3.114332944115719,0.8735118220084038,-2.5976477669557525,0.1613422958583337,-2.0411048600883923,5.697608637618693,0
2.4693231731251775,9.333671521134661,-2.345005774275262,1.2882151959182258,2.3634936485128124,-0.4777675316220309,2.3916424713628412,-2.5725883965168346,-5.123769525967434,-1.600260941983316,-4.668399278257905,-5.576682277694122,0.09795000379684393,-0.7852599737476144,-0.7397626856409296,2.3819688968443815,1.1198164743011365,-2.6215528149612632,-0.39905300251676024,-0.38766072034606924,0
1.7380528606232581,-8.804159634918907,0.36881953702872616,0.8173187043013197,0.8076300986708054,1.4206055185288529,1.939438805759748,8.472535981269658,-0.1869022966937335,0.9465990364347086,4.53660306504949,-2.8335711200857157,-3.647730495651628,-2.844555446853684,3.894021520345623,-5.013534182797004,-3.8810170693127826,-2.4937599093718714,1.6661972844277702,-0.20688300809741889,0
0.46063986991429773,3.141967787173218,-1.9900148864898304,3.3216844263939285,1.8538807868239728,-1.1505456834549954,-1.8169673377562283,2.968561782634183,-7.359099003689071,-1.2711271476982882,-3.2736884892151616,-2.967222017747803,-0.3573572388627442,0.7605669019455509,-3.419553531836451,3.4910525971386184,-1.9928020625719018,-1.5241108952684663,1.5574250285862916,-0.3911503504977206,0
-0.14360533612195003,5.172548187018083,1.945860286636116,-6.45128153551786,-0.9897044460422382,1.4578890107409765,0.909550728874381,-1.4108710436785,-0.33934251926230297,-1.2692250681662518,-0.6712198862029946,-0.9690810108941037,-1.5524539034828349,-0.9865051941809402,-2.344900940914888,5.15167353187443,-5.6220824543070735,-0.6757303857683501,1.8775805934925516,0.37894754986197676,0
-1.101358110078735,3.0560012176420392,3.1859692724029394,-3.0150771215510006,-0.11615872568072216,-3.2647484146935533,0.3575878193948985,9.440082924803653,5.182117303567552,-1.590236127838632,-2.6758217773189985,2.648107732474535,-4.3491621169775945,6.222548104962532,0.07184627566365065,-1.6103511620216548,-9.454377257345318,-1.5807397509410899,4.1070779339448125,-4.70025456698435,0
-0.1788233138814549,2.801392032482066,-0.3436196080442653,-2.063286999876525,1.4352234516752287,1.066203640120269,0.9035002671707975,-0.27637632182170363,2.311861409513675,-0.9050250157461088,-2.859999485633851,-1.277106630295981,-2.048216696844693,-0.30402316629371157,0.2639919759399004,-0.556635297188764,-4.832907675621851,-4.318527691919124,1.4096576549467172,-1.103919655178211,0
1.7373656137521734,1.6053629064385349,-0.30640079263928843,1.3342720031950273,-1.316453315092411,-1.2414361151986175,1.1284424652847043,6.170899541170803,1.1385612176948419,-0.3806900205577346,0.8258125609953488,-2.08923883985703,-0.7707983370219956,-1.91731526195893,-0.24273191442508013,-0.9587947109112944,-2.371868679509956,-2.4866444695491317,0.42500389432993213,-2.555585655377859,0
-2.087887799692794,5.766951321414385,4.9894401654037,2.0686936652251875,0.4711918469837305,-6.094901080495991,1.7143220258984377,5.438161164526951,-5.78045220257677,-2.7592976869528245,-3.5928848121301256,-1.8604146249998283,-2.153558603043294,1.5602165153810683,3.0117135549965495,-1.705783070796731,-2.759572889737733,-2.124846044257861,1.1564704690659267,-1.0056176399908128,0
-2.0553134946914846,0.2938307647523964,3.164444684305793,-2.903217613874074,-2.849245295869588,-3.409594434375096,3.2275279598426074,1.0849673028917999,3.4898087735424976,-0.03627743083827695,-0.1152911666649743,1.8399428403366147,-6.363701135651518,-6.68255416099861,-2.3888806427282994,0.449244378071082,-5.607656358017218,-2.0145653789518745,0.3329752767714198,1.6312451249700466,0
-1.0901943548166335,2.323763131151288,1.4147704255379698,-1.2372663949951113,2.0418481226328966,-2.9916847497775945,-2.9343711541238884,16.401282072448545,6.1484580845826065,-3.458414919078857,-0.7872216791294615,4.960662635205946,-3.045627865450816,14.018712827464864,-3.3462077596350834,-2.303815151489804,-11.11059803933059,1.7237011749427622,3.715692266692491,-5.4795124707992064,0
-0.520587075053996,1.1026564088871214,3.415372539800957,-2.1762973064112345,4.500024061978769,-1.8413711126944756,1.8002324017752689,4.28722086249019,-1.5331174290638676,-2.4197601800639164,1.1888254147844495,4.599993647047906,-3.6966387620738863,7.822822415630733,2.1142228145549087,-0.07680952162233068,-5.791779277518523,0.46046197902716224,3.0196788270442747,0.30210267573357874,0
-0.7549699772572678,0.19245941451707319,3.2216965723984945,-1.97965001537951,-1.4733971935796855,1.0542543413263212,-0.09216390128533769,0.8006706223265766,3.439135261394618,-0.1836727698237277,0.3434261704913517,1.30336835599338,-3.261355118826702,-4.110765982137641,-3.468088736080519,1.5325042881696003,-3.2180690063334487,-1.9247086889830167,-1.9298115888981493,2.062174726904341,0
0.7251212683079737,6.446620797429654,2.1637832581110503,-2.0397412526248457,-1.7373190612777685,0.43976573256998275,2.8149430661794037,2.037180425877057,0.8968240878362844,0.40039429462036125,0.7041733328176921,-1.1237391510624037,-0.3913897016752059,-6.411755511311632,-5.799811366997516,4.2339346008261725,-5.983343816902297,-4.496340151488164,1.1123493392682504,0.697564764471021,0
-1.7961555769358362,-7.315700060033645,1.2125564272928335,2.3786963036267803,-2.1785467111301156,1.07576704255086,0.28765913523447684,0.348385404813847,-0.2985350168198322,2.902346259256498,2.790035742077947,-1.050290289198799,-1.2368023567789104,-6.423592830047188,-1.3740496925314032,-0.7062440214291499,4.088575626633819,1.7816477118762126,-1.7381833767859303,2.081177940315002,0
-1.807566418859932,-0.5161166147249701,5.498491839433224,3.4340907256797975,-1.039725790059232,-4.860850332739524,2.0953325795270707,7.072452897770617,-5.647667234753177,-1.573180316427466,-1.3821829890414037,0.7916320599904283,-1.0955837323406588,0.6008723333185506,1.8510552396942472,0.0392893092584492,-2.47766278234377,-1.9549956867018627,4.113919579480225,-0.23554767452944392,0
-1.5328270612649133,0.9397623539836518,1.4214797287041185,-2.7923909506880564,-1.0821883604388869,0.38358917897635536,-2.4029563966272174,2.887537591217548,-0.5891157823057276,-2.6169943547153283,0.25925539668827824,-0.5971566190300903,-0.6150485612859156,2.8614018387447224,-1.8862301436772615,1.7132406023153948,-2.2773855106636227,2.9929988675323895,-0.6818254403765589,0.4033532822469498,0
-2.681114984074375,-3.5360625250755335,1.9569815091361167,-2.237172488693159,5.088032594110099,0.9691181616822766,0.8632364698666503,-2.1695486508366786,-5.569201402252978,1.9548295068125734,-1.846344856459899,-2.2058818751595477,-4.737971223008193,2.1047707101060587,7.14801168002477,-1.9424407450527001,-2.2549333854626497,-1.164276214291162,3.6832676403855276,-1.2584660887811672,0
2.2445064867400317,-0.16431204554717535,2.840153317986154,-2.7157890631605963,0.7182791308593615,1.9977242357495908,4.502585670641258,-0.6118797341740833,4.747782474595546,0.014963207249733435,0.09347994419748784,2.521411651519389,0.1325602295247239,1.7063351506860986,2.406419539901811,-1.4674722874534558,-1.9401005387465782,-2.3802308915028614,2.480644839812169,1.1024503046746101,0
-0.4574943557501603,3.183327972242642,-1.4928233512809301,1.7882883077503609,-3.887751510050073,0.7319258924657372,4.583314504419002,-1.6561603848461222,-0.7254432122112424,0.21347336229031066,0.2530562663195812,-3.137005415803859,1.6840991767589655,-9.804895382635372,-5.7891537411193665,6.01473550588428,1.1919292684554608,-3.2730111342446566,2.3065592311710232,0.024264612107878336,0
-1.9626973085601165,-3.464801972784234,3.8151084141852127,-0.05398118871732471,-1.6460279679456535,-3.45999186690664,0.014099149800723576,7.2187697617560485,0.025623953336966796,1.541641850178554,0.17789013382489816,1.3987507733902065,0.16949038666430716,3.7102866031185044,3.3147638714987977,-3.7816053140847226,-2.9939256075863154,1.5636263389985157,4.086403219049743,-2.785687107384515,0
0.29403289349232153,8.62575818071713,-0.13765184477708226,-3.911866999633668,0.8832077712872667,-0.42566394670425467,1.11036671250749,-3.5372203261638093,5.463788836272966,-3.523024548365726,-1.701359461275226,2.5916143240157448,0.14999219191798185,4.2263750650146825,-0.21963502887212538,0.7891722062036202,-1.6903224553817648,-0.5169422794092887,-1.5401752215925493,-0.7612164484880399,0
6.768401105232094,-0.6903679258682656,-2.8843104524070906,2.545432542149779,1.8364823749906005,1.725337470336453,1.767420047866068,7.824105938529956,-0.019591382920641883,-0.08551586318752147,3.039466845903474,-2.5632909085841,1.4955834219650943,-0.06530900117070071,1.696911981908619,-2.673468303896952,-3.7680550129559256,-5.268587104290862,1.648839633214465,-1.6167416972442679,0
3.8500061833245853,-4.914945840181443,0.43337886612545884,1.8561809643386726,-0.03746501747781983,1.1603775304266335,0.8088653633507447,4.146536199603368,1.6058916050024967,0.7250552011957428,0.7186771526565072,-1.0564861914946424,-1.6650548855402916,-2.625283905682461,2.448712431008548,-3.712309382107274,-1.4299568386610995,-3.952826502874076,-0.4254221596256762,0.8363072987175891,0
4.753106830376939,2.830828946900879,2.507724761377065,-1.2689148887653607,0.01591040675043942,-1.5791617418602772,3.2034771568261187,1.9140769866495981,0.935831352588023,1.817653563053789,0.5450199197368973,-0.8377410488643476,-4.401370397398203,-4.880500159902167,1.7042337468480628,-1.274784232044182,-3.028885636175322,-3.961609936225099,-1.6553006548212128,0.5392743181722666,0
1.9752227085001368,4.417848679452113,0.9995355184798863,-2.3507341115858815,4.147220143993129,1.6341441352757862,2.273982001743935,-1.152013805101895,2.4860554322719737,0.28744748582877633,-2.78371743162611,-0.7662219718848917,-4.028949162906155,5.229391122868215,1.8297983204119967,-0.8835519071634543,1.3223457439729633,1.2365469133029725,-1.4044677166233246,-1.2877959225134692,0
-2.617259226839482,-0.008184122955147933,-0.6135821297003656,1.7950337031143926,1.30249367130976,0.228056464156267,-1.289989091630793,2.051038160393357,4.940853136815583,0.7882650018110207,-1.195071031572911,-0.08372100947420957,-3.0907587329303015,0.5692867545417547,-1.6596145182364253,-2.626605569113293,0.963380568817931,0.16723563639614802,-2.698507644727036,-2.4718161742048697,0
2.467668467289904,3.322207044266674,-0.7455512432054925,0.40583835215220887,-0.3494128130442742,0.27507574904263865,2.4386036235500583,-1.0913354654850402,-0.9997152884976911,0.6345170428896828,1.131024638792725,-1.746751656959284,1.1679193038583424,-5.088622270645593,-2.4551250758792147,1.1543560517152145,-0.5694643038947305,-2.4099987868559745,-0.9366838079370738,2.1107731526467206,0
-0.033481642732087424,-10.406281344360176,1.2235379124095667,0.334455488473427,0.1746927203296933,2.2546855516032682,-3.0522976274783984,9.212755335962218,1.3504824459863705,-0.9143292872297861,3.937575708518257,-0.2853802953844913,-2.057720803101237,3.964928837506418,2.581052565979097,-4.661362784438814,-1.4124542731967988,2.7968546219924506,-0.6051998902578015,0.043018953473500376,0
-2.70185282592819,8.887196281251532,0.36578004577301293,-1.0258390740022796,0.03721513404175392,-1.097115982535847,2.2440060264262844,-6.498298488897919,3.1682712786393594,-2.1087142641859553,-6.601316199118503,-3.8331149533458673,-1.3351838532374518,-0.9677951384540889,3.345668870811692,-1.7015473284848028,3.4048293910537306,-2.5323185089475437,-2.4778869690737175,-2.857198596628333,0
-2.8488414611284885,-3.674318108311088,5.1527698243742055,-1.5527825260220385,-3.772073187758453,-0.8291215917141512,4.690471564528949,0.9387021721780001,0.5576835987160246,4.117133413919095,4.591709377179356,-1.1230845826333289,-5.107766616378931,-13.131435441118775,-1.9608413494163708,0.920928989911198,-1.5656405984649955,-1.3128492579315527,-0.25572714791176454,2.1929583004338715,0
4.4084342883242265,9.655987730348402,-0.1770087511950822,0.7509954335917077,0.18075828971873076,-2.7000246807000488,-0.30997896169573225,13.23789844990108,-1.2607648312773334,-1.4713621744356207,2.4011680402084283,-3.5463575877468725,1.5879443996177174,2.5118695355754013,-0.49925346274060334,-0.44007400144362685,-7.45087172895453,-3.7612047057077227,0.9007019044311086,-6.113069405499834,0
-2.4141071933275855,-3.297792647861618,2.537131174313086,1.3659670477007841,-0.5774754760005514,-0.4712177420139735,-0.8551103805683129,1.7119136090495386,1.9543350370230295,0.20487286477088706,0.8853711627958387,2.23414059761683,1.491937578436065,0.8725135123206442,1.3468789837355333,-3.2593251121368514,0.09521538450260034,-0.2514958876793155,-0.08304427304350193,0.45993935102841377,0
1.619076117427149,2.348828829190163,3.7102708455095517,-3.009048308694737,-0.03507001075055827,-0.5591649889567292,-0.4736595951692888,-0.9649210637820613,2.714633057268574,0.9959967273994457,1.7421001693859877,1.6401246002250502,-4.879090861421949,-3.8356627219005786,1.0499604625100183,-0.3195444948305284,-2.108934853527324,-1.9210162520719933,-4.837165369911003,1.0777478340845001,0
-1.9104647946311477,-5.927994766902603,0.5356514066550062,-0.20998402132382799,-3.2999753348530394,4.0887802605459855,1.1239848436712703,-5.190302614581954,0.31118735169614714,-0.2521279703984718,-0.7027063483170455,-2.1585195829909845,-0.14363486973749362,-5.739312738124772,-1.524110496273884,2.9547599450499717,5.4286776784879995,1.277358452805021,-0.3591004643192539,3.1998909937123874,0
1.7742595329224753,9.46790770328636,2.1975202483493934,-4.790167607345902,2.5389642027207393,-1.9951922045836699,0.7140582023837001,-5.900565744395335,-3.8988873154923467,-0.16022261349996103,-2.6231919929876897,-2.427380459401626,-2.644300201317895,0.8690932309924572,3.9251152427976788,0.17274675732265754,-0.38993679274005183,0.39943731102670066,-3.417807106230402,0.826834024126111,0
2.4981006712856386,6.1856816114489614,0.6218217373192092,-6.708922176542938,1.4228332030709163,3.772742738329478,0.6207471401193478,-12.319860826345323,-0.8790464757687187,-0.30813175253714076,-1.9965330506712085,-0.2322902170521225,1.0274227318703777,-2.2530351174790204,-1.1729029002470424,3.8960503574447247,-0.7002300960828522,-1.0090030793161082,-2.6727087279587423,5.958803910472381,0
2.0911441749386683,-3.3648456158737625,0.23128077913449396,1.168035975829456,-0.6514830572936454,-0.44195856280743984,-0.3317230584119808,8.907380821529573,-1.2979564130072527,-0.9789421695340077,3.4752286544666715,-1.5473240156594361,-1.04370711799047,1.7759947830016765,1.0595365265979213,-1.431713767448255,-1.154963982153352,1.6344795662619687,0.2716784230999736,-1.3129119295302019,0
2.9537766707431494,1.2937386871708796,4.350672128371318,-2.002323409474182,0.08343206212144527,2.7856059719327977,-0.6945179127893344,-4.519084368121729,0.5427145009346434,5.926250698114651,1.4445947436333748,-1.4494875092966113,-1.9689017699099067,-5.722054074905598,1.775468603844506,0.25488294144664014,4.0194281362462565,-0.42884490008565046,-5.57207779175193,0.707322557218922,0
-2.3609517655386454,1.407591549084516,2.3769694925811673,-2.9420793091774464,-0.02002902252441907,-2.569090956351186,-0.5099763940400377,6.298752870648286,4.8434118285323935,-1.8718514044514765,-1.8429693083794843,4.2195929105638506,-2.10379338425075,6.576656696881844,0.49695451328326623,-1.2698467291404691,-8.421992957017748,-1.2735262028200474,4.513388210583954,-3.7709818037684566,0
2.710548628270111,6.30563928762547,-1.1065173352307758,2.0486706803149812,-2.1187139211794186,-2.1964133236938754,5.604883255937879,-2.7952565562049254,-1.8078788280788245,1.6744914097119568,0.677078987650563,-3.4559124153201792,-0.5933666922274856,-8.730880369748771,-2.540086854031017,3.0926282455202605,4.769601887171471,-0.7828048937522034,-1.9866800365338482,0.3251248547673786,0
-2.737243705161793,0.27628497301101873,2.029970514922808,-1.818660660637627,-2.081462652062606,0.8177797484880196,3.5297841422970615,-8.69230479684257,-1.8867261618009858,5.678022887745632,3.4520306671618317,-2.694031782929434,-1.8580851015913675,-13.503514928418177,-1.3201969479147238,2.774064449521344,4.243912501113394,0.1596053829229347,-2.6273228500077055,2.274613896746817,0
-0.10910105528216651,12.342172596065456,-1.1740283276756518,0.7395118000626169,2.1905024027494377,-1.8631890805398128,4.171087450307242,-5.907313628940594,-8.448610839376077,-3.7529199960153776,-7.906279847354971,-7.532783764178944,-3.037004610954571,-5.271581351988357,1.3724654429016565,5.158080094003822,-1.0999743682609664,-7.677354905939102,1.5943646886539893,-1.2729102985021128,0
-1.6181392648578052,-14.32289551859626,1.7226491632333807,4.417022286874975,-4.72080621519796,1.240565175335758,7.004353708090071,3.95914469593999,-6.0018854287114385,1.904114898227789,3.4345995832554417,-6.083394519445138,-2.7715743195668776,-12.40207883508036,-0.24849981015429745,0.35259073488724013,4.910491027406846,1.078620326088493,3.9752428124821177,4.422183914703181,0
0.12170309242789346,-2.442511283730334,1.8063031558874911,1.1862112769501003,-3.925157370247775,-0.04899387556950208,2.820184202445743,-2.7516882226848445,-1.754744490497902,3.8897358762259318,-1.0737374173253378,-5.036792159141134,-1.1117662286787204,-7.943977614103775,2.389923441985102,0.15300944641217584,7.0381612321858205,0.9612166196414886,-0.7219941574222944,-0.7849073211646582,0
-0.007312286801504975,0.13610789946255678,0.49245191730587135,0.5565296796167669,3.4478875205224573,0.5609859150350733,0.33983792394749535,-0.6152698272864917,-6.734073466545516,0.6568891650607585,-2.305849091261578,-3.601315716790885,-1.35756984828744,0.428800517333269,2.8521111127203884,-0.2894929902692708,-1.035451592742028,-1.8415332766128443,1.7688302432301641,0.32597714852100745,0
-5.99836419547334,-1.55442852918362,1.201818790834959,0.9722210150070949,-1.4741492767601154,-2.66887474154294,-1.7948314347973495,6.14771600925239,7.187232276820754,-2.3621367797329613,-0.9885698296472892,3.8113778262264746,-0.5454199848609342,2.826716881363764,-0.8865539860094964,-4.0255859541116275,-5.4587579522972005,-2.0196919153785133,1.8813056419920553,-3.269734573630092,0
5.314654579816146,2.605459009700789,2.0085491311318027,0.6239579460759623,2.816075611480268,3.482203961889635,-0.24381793090936066,0.18101355120154014,3.034265045691856,3.6007017680505506,1.2766409247928392,1.3787310771844279,-1.4128248206433476,-4.0517905465431285,-4.481986659504358,0.059461291459076304,-2.058320036376462,-4.592532800424793,-4.817138827432377,3.5510257481649528,0
-5.5820237091407865,-1.0273700523036529,5.617422430395907,-2.5724297436146606,0.7041320535868034,-3.101066455016261,-0.19415567320022253,3.7805449488031195,2.008416479917677,-0.1649502734425129,-2.3017035020894623,1.357974809743507,-6.156683338635019,1.712632322659643,5.53703244094531,-3.820663436901272,-6.269100608871533,-2.7145907635223896,2.488919029168448,-3.835595121074054,0
1.2061609362419434,-1.789853961864204,-2.430579215078924,1.5806899779643846,-2.6523727993103954,0.05939583608537313,7.497812535894779,-2.595709447046472,-0.7650958413517102,1.1783069754404525,1.591601313525056,-4.32071687854204,0.5277715661136058,-12.32209076841751,0.5488139688091718,-0.22648676176341032,-0.09502808855230516,-5.948823320158015,3.1812282376554357,1.553463673586332,0
-0.9183040910758817,-5.523038835202658,-3.952718330209203,0.5393826450594017,-0.8810288513347404,-0.21296150208387254,-4.55801573322371,-8.000699992360918,-4.612310674349819,5.837832651839776,3.1707121035656325,-1.7143957110054369,2.084913954219532,-9.157053005763162,0.794827349920647,-1.5791541787407244,2.1273419754573752,0.3251231018470083,-3.1725412879692416,2.32430138128103,1
0.0906339769533574,6.145530126491735,4.189164078087382,-1.6435187232377502,-2.7000889961947747,-1.4899853605322808,6.203940853466468,-6.826916608106011,-3.0783651313189306,1.0526985595120222,-1.2300700048236957,-3.620714094702204,-4.877169406650278,-12.227403903382273,-3.4274213843171117,4.80926095127279,3.7727558098321676,-0.3160158593043051,-3.990948125576855,5.1660216135137365,0
